id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_allowed_loan
34627,26,60000,RENT,0,MEDICAL,15000,11.71,0.25,N,4,0,62968
36173,26,60000,RENT,10,DEBTCONSOLIDATION,15000,10.37,0.25,N,2,0,62968
37804,26,60000,MORTGAGE,5,DEBTCONSOLIDATION,15000,6.03,0.25,N,3,0,62968
40577,26,60000,MORTGAGE,10,VENTURE,15000,7.9,0.25,N,3,0,62968
45590,26,60000,MORTGAGE,2,MEDICAL,15000,6.03,0.25,N,3,0,62968
47099,26,60000,RENT,5,VENTURE,15000,14.27,0.25,N,4,0,62968
48928,26,60000,RENT,10,DEBTCONSOLIDATION,15000,7.49,0.25,N,2,0,62968
54030,26,60000,MORTGAGE,10,HOMEIMPROVEMENT,15000,9.83,0.25,N,4,0,62968
54560,26,60000,RENT,3,VENTURE,15000,11.11,0.24,N,4,0,62968
55537,26,60000,MORTGAGE,5,MEDICAL,15000,14.79,0.25,N,3,0,62968
25774,25,62400,MORTGAGE,1,HOMEIMPROVEMENT,15000,11.14,0.25,N,2,0,62969
56774,22,69996,MORTGAGE,6,EDUCATION,14000,6.92,0.2,N,3,0,62970
5828,24,65000,MORTGAGE,7,MEDICAL,15000,7.9,0.23,N,3,0,62971
7422,24,65000,MORTGAGE,8,MEDICAL,15000,7.51,0.23,N,3,0,62971
16679,24,65000,MORTGAGE,8,EDUCATION,15000,8.49,0.23,N,2,0,62971
18046,24,65000,RENT,3,EDUCATION,15000,10.75,0.23,N,2,0,62971
22584,24,65000,RENT,3,EDUCATION,15000,9.99,0.23,N,4,0,62971
22852,24,65000,RENT,2,MEDICAL,15000,12.42,0.23,N,2,0,62971
25749,24,65000,OWN,3,HOMEIMPROVEMENT,15000,6.17,0.23,N,3,0,62971
26084,24,65000,MORTGAGE,8,VENTURE,15000,10.25,0.23,N,4,0,62971
26701,24,65000,MORTGAGE,0,VENTURE,15000,8.94,0.23,N,3,0,62971
32896,24,65000,RENT,5,MEDICAL,15000,7.88,0.23,N,2,0,62971
39356,24,65000,RENT,5,PERSONAL,15000,13.16,0.23,Y,4,0,62971
40092,24,65000,MORTGAGE,8,EDUCATION,15000,9.99,0.23,N,3,0,62971
40536,24,65000,MORTGAGE,1,EDUCATION,15000,9.99,0.23,N,4,0,62971
42340,24,65000,RENT,5,HOMEIMPROVEMENT,15000,15.31,0.23,Y,4,0,62971
48757,24,65000,RENT,8,MEDICAL,15000,10.99,0.23,N,3,0,62971
52069,24,65000,RENT,3,DEBTCONSOLIDATION,15000,6.54,0.23,N,4,0,62971
56959,24,65000,OWN,8,EDUCATION,15000,9.99,0.23,N,2,0,62971
58282,24,65000,MORTGAGE,6,EDUCATION,15000,15.99,0.23,Y,3,0,62971
14124,35,40000,RENT,9,VENTURE,7000,14.59,0.17,Y,5,0,62971
44395,30,48000,RENT,4,MEDICAL,9000,12.73,0.19,Y,10,0,62972
3277,25,60000,RENT,1,PERSONAL,12000,13.22,0.2,N,4,0,62973
6486,25,60000,MORTGAGE,3,DEBTCONSOLIDATION,12000,12.73,0.2,N,3,0,62973
7782,25,60000,RENT,5,MEDICAL,12000,13.06,0.2,Y,3,0,62973
8461,25,60000,RENT,5,DEBTCONSOLIDATION,12000,9.99,0.2,N,2,0,62973
8664,25,60000,RENT,9,MEDICAL,12000,12.42,0.2,N,3,0,62973
12091,25,60000,RENT,3,EDUCATION,12000,10.38,0.2,N,3,0,62973
12705,25,60000,RENT,4,DEBTCONSOLIDATION,12000,7.9,0.2,N,3,0,62973
13943,25,60000,RENT,9,MEDICAL,12000,9.91,0.2,N,3,0,62973
15297,25,60000,RENT,2,PERSONAL,12000,6.03,0.2,N,3,0,62973
15345,25,60000,RENT,3,PERSONAL,12000,9.99,0.2,N,2,0,62973
16395,25,60000,MORTGAGE,9,VENTURE,12000,10.37,0.2,N,4,0,62973
16853,25,60000,MORTGAGE,9,MEDICAL,12000,7.88,0.2,N,2,0,62973
21397,25,60000,RENT,4,HOMEIMPROVEMENT,12000,14.09,0.19,Y,3,0,62973
21603,25,60000,RENT,2,PERSONAL,12000,13.57,0.2,Y,2,0,62973
24779,25,60000,RENT,1,PERSONAL,12000,13.49,0.2,N,3,0,62973
25687,25,60000,MORTGAGE,9,HOMEIMPROVEMENT,12000,10.65,0.2,N,3,0,62973
30104,25,60000,RENT,3,VENTURE,12000,10.38,0.2,N,2,0,62973
32986,25,60000,RENT,5,HOMEIMPROVEMENT,12000,11.71,0.21,N,3,0,62973
33169,25,60000,RENT,0,PERSONAL,12000,10.75,0.2,N,2,0,62973
33443,25,60000,RENT,9,MEDICAL,12000,10.65,0.2,N,4,0,62973
34265,25,60000,OWN,9,VENTURE,12000,7.51,0.2,N,4,0,62973
35141,25,60000,RENT,6,MEDICAL,12000,14.22,0.2,N,4,0,62973
36817,25,60000,MORTGAGE,9,DEBTCONSOLIDATION,12000,12.73,0.2,Y,4,0,62973
40150,25,60000,MORTGAGE,9,EDUCATION,12000,7.51,0.2,N,4,0,62973
40544,25,60000,RENT,3,HOMEIMPROVEMENT,12000,12.53,0.2,Y,2,0,62973
42140,25,60000,MORTGAGE,10,PERSONAL,12000,7.51,0.2,N,3,0,62973
46485,25,60000,MORTGAGE,7,EDUCATION,12000,9.99,0.2,N,2,0,62973
46541,25,60000,MORTGAGE,3,HOMEIMPROVEMENT,12000,6.92,0.2,N,3,0,62973
47236,25,60000,MORTGAGE,9,DEBTCONSOLIDATION,12000,10.62,0.2,N,4,0,62973
49002,25,60000,MORTGAGE,5,HOMEIMPROVEMENT,12000,5.79,0.2,N,3,0,62973
51148,25,60000,MORTGAGE,5,EDUCATION,12000,6.03,0.2,N,2,0,62973
53102,25,60000,RENT,4,EDUCATION,12000,12.18,0.2,N,3,0,62973
54644,25,60000,RENT,9,MEDICAL,12000,10.99,0.2,N,2,0,62973
54986,25,60000,RENT,3,DEBTCONSOLIDATION,12000,7.49,0.2,N,2,0,62973
55099,25,60000,MORTGAGE,3,HOMEIMPROVEMENT,12000,5.99,0.2,N,2,0,62973
55157,25,60000,RENT,9,VENTURE,12000,10.99,0.2,N,2,0,62973
55496,25,60000,RENT,2,MEDICAL,12000,12.53,0.2,N,3,0,62973
55975,25,60000,RENT,2,PERSONAL,12000,10.65,0.2,N,3,0,62973
6472,22,70000,RENT,4,EDUCATION,14000,10.65,0.2,N,2,0,62974
8569,22,70000,MORTGAGE,4,PERSONAL,14000,12.21,0.2,N,2,0,62974
13115,22,70000,RENT,3,MEDICAL,14000,14.27,0.2,N,3,0,62974
2170,24,62500,RENT,1,VENTURE,12000,13.16,0.19,N,3,0,62974
49433,24,62500,RENT,1,EDUCATION,12000,13.22,0.19,N,4,0,62974
21408,24,65004,OWN,0,VENTURE,15000,10.95,0.23,N,3,0,62975
45965,25,58000,MORTGAGE,10,PERSONAL,9500,7.51,0.16,N,3,0,62976
26483,26,55000,RENT,2,MEDICAL,8500,9.99,0.15,N,4,0,62976
30166,26,55000,MORTGAGE,5,MEDICAL,8500,7.14,0.15,N,4,0,62976
34293,34,40000,MORTGAGE,12,DEBTCONSOLIDATION,5000,7.29,0.13,N,7,0,62976
2803,24,60000,MORTGAGE,8,PERSONAL,9000,10.65,0.15,N,3,0,62977
5958,24,60000,MORTGAGE,6,PERSONAL,9000,7.49,0.15,N,4,0,62977
25295,24,60000,RENT,3,HOMEIMPROVEMENT,9000,13.61,0.15,N,2,0,62977
52740,24,60000,MORTGAGE,8,PERSONAL,9000,12.21,0.15,N,4,0,62977
7678,28,50000,RENT,1,HOMEIMPROVEMENT,7000,13.99,0.14,N,8,0,62977
18333,28,50000,MORTGAGE,0,DEBTCONSOLIDATION,7000,5.42,0.14,N,7,0,62977
19811,28,50000,RENT,0,VENTURE,7000,13.22,0.14,N,6,0,62977
35577,28,50000,RENT,4,DEBTCONSOLIDATION,7000,13.49,0.14,N,9,0,62977
36028,28,50000,MORTGAGE,0,PERSONAL,7000,10.37,0.14,N,7,0,62977
40022,28,50000,MORTGAGE,5,PERSONAL,7000,9.63,0.14,N,6,0,62977
54720,28,50000,MORTGAGE,4,PERSONAL,7000,7.66,0.14,N,9,0,62977
57845,28,50000,RENT,4,EDUCATION,7000,15.99,0.14,Y,6,0,62977
22547,30,46000,RENT,6,MEDICAL,6000,13.06,0.13,Y,10,0,62977
22280,35,38400,RENT,0,VENTURE,4200,9.25,0.11,N,6,0,62977
21167,21,70000,MORTGAGE,5,EDUCATION,10500,5.99,0.15,N,4,0,62978
23648,37,36000,RENT,2,VENTURE,3600,12.99,0.1,Y,16,0,62978
26533,35,38000,OTHER,0,DEBTCONSOLIDATION,3500,11.58,0.09,N,9,0,62979
35690,22,65000,MORTGAGE,6,PERSONAL,8500,9.99,0.13,N,4,0,62980
481,23,60000,RENT,5,EDUCATION,6000,9.32,0.1,N,4,0,62982
1126,23,60000,RENT,7,DEBTCONSOLIDATION,6000,11.36,0.1,N,3,0,62982
4159,23,60000,MORTGAGE,1,MEDICAL,6000,9.99,0.1,N,2,0,62982
8183,23,60000,MORTGAGE,0,PERSONAL,6000,11.48,0.1,N,2,0,62982
10904,23,60000,MORTGAGE,6,EDUCATION,6000,13.49,0.1,N,3,0,62982
11070,23,60000,RENT,3,DEBTCONSOLIDATION,6000,10.59,0.1,N,4,0,62982
18551,23,60000,RENT,8,MEDICAL,6000,10.28,0.1,N,3,0,62982
19280,23,60000,RENT,3,PERSONAL,6000,10.59,0.1,N,3,0,62982
20585,23,60000,MORTGAGE,7,EDUCATION,6000,6.99,0.1,N,3,0,62982
21042,23,60000,RENT,3,EDUCATION,6000,12.99,0.1,Y,2,0,62982
22065,23,60000,RENT,7,EDUCATION,6000,6.99,0.1,N,4,0,62982
23590,23,60000,MORTGAGE,7,EDUCATION,6000,12.68,0.1,N,2,0,62982
24053,23,60000,RENT,0,VENTURE,6000,7.4,0.1,N,2,0,62982
26017,23,60000,MORTGAGE,7,MEDICAL,6000,8.9,0.1,N,4,0,62982
30573,23,60000,MORTGAGE,7,VENTURE,6000,14.27,0.1,Y,3,0,62982
32812,23,60000,MORTGAGE,0,PERSONAL,6000,11.36,0.1,N,2,0,62982
34698,23,60000,RENT,4,MEDICAL,6000,5.79,0.1,N,4,0,62982
38667,23,60000,RENT,0,VENTURE,6000,13.22,0.1,N,2,0,62982
39211,23,60000,RENT,2,VENTURE,6000,10.37,0.1,N,3,0,62982
39889,23,60000,MORTGAGE,7,PERSONAL,6000,11.48,0.1,N,3,0,62982
43887,23,60000,RENT,3,EDUCATION,6000,13.48,0.1,N,4,0,62982
45259,23,60000,MORTGAGE,7,VENTURE,6000,8.94,0.1,N,4,0,62982
45281,23,60000,RENT,7,DEBTCONSOLIDATION,6000,10.08,0.1,N,2,0,62982
46745,23,60000,MORTGAGE,3,EDUCATION,6000,8.49,0.1,N,3,0,62982
48633,23,60000,MORTGAGE,7,EDUCATION,6000,13.99,0.1,Y,4,0,62982
48835,23,60000,RENT,7,VENTURE,6000,10,0.1,N,4,0,62982
51342,23,60000,RENT,0,DEBTCONSOLIDATION,6000,7.43,0.1,N,2,0,62982
54234,23,60000,RENT,5,DEBTCONSOLIDATION,6000,5.42,0.1,N,3,0,62982
54719,23,60000,RENT,4,EDUCATION,6000,12.68,0.1,Y,4,0,62982
56544,23,60000,RENT,1,PERSONAL,6000,13.16,0.1,N,3,0,62982
831,24,54996,RENT,2,VENTURE,3000,9.96,0.05,N,2,0,62982
46737,27,50000,MORTGAGE,9,DEBTCONSOLIDATION,4500,14.72,0.09,N,6,0,62982
11167,33,40000,RENT,2,MEDICAL,3000,7.88,0.07,N,9,0,62982
13087,33,40000,MORTGAGE,14,MEDICAL,3000,7.51,0.07,N,9,0,62982
14015,33,40000,RENT,2,PERSONAL,3000,11.71,0.07,N,7,0,62982
37473,33,40000,MORTGAGE,1,PERSONAL,3000,6.39,0.07,N,6,0,62982
31171,25,54000,RENT,4,HOMEIMPROVEMENT,4500,5.79,0.08,N,4,0,62983
16406,24,56000,RENT,5,DEBTCONSOLIDATION,4200,10.59,0.07,N,3,0,62984
1672,25,52800,RENT,1,VENTURE,3000,7.9,0.06,N,4,0,62986
6248,24,55000,RENT,8,DEBTCONSOLIDATION,3000,7.49,0.05,N,2,0,62987
16015,24,55000,RENT,5,HOMEIMPROVEMENT,3000,9.99,0.05,N,2,0,62987
23105,24,55000,MORTGAGE,8,PERSONAL,3000,5.42,0.05,N,2,0,62987
24732,24,55000,MORTGAGE,2,HOMEIMPROVEMENT,3000,6.62,0.05,N,4,0,62987
54397,24,55000,MORTGAGE,2,VENTURE,3000,8.9,0.05,N,3,0,62987
56348,24,55000,RENT,1,MEDICAL,3000,12.18,0.05,N,3,0,62987
56483,24,55000,MORTGAGE,2,EDUCATION,3000,5.42,0.05,N,3,0,62987
588,22,60000,MORTGAGE,6,VENTURE,3000,7.66,0.05,N,2,0,62988
6172,22,60000,MORTGAGE,1,EDUCATION,3000,7.49,0.05,N,4,0,62988
8122,22,60000,OWN,5,EDUCATION,3000,13.35,0.05,N,4,0,62988
11291,22,60000,MORTGAGE,6,VENTURE,3000,14.27,0.05,Y,4,0,62988
12656,22,60000,RENT,0,EDUCATION,3000,7.9,0.05,N,3,0,62988
15914,22,60000,RENT,6,EDUCATION,3000,13.61,0.05,N,2,0,62988
21538,22,60000,MORTGAGE,6,MEDICAL,3000,11.86,0.05,N,4,0,62988
27584,22,60000,RENT,3,EDUCATION,3000,12.18,0.05,N,2,0,62988
28664,22,60000,MORTGAGE,4,DEBTCONSOLIDATION,3000,6.03,0.05,N,2,0,62988
44509,22,60000,MORTGAGE,6,EDUCATION,3000,13.49,0.05,Y,3,0,62988
48066,22,60000,RENT,3,DEBTCONSOLIDATION,3000,10.37,0.05,N,2,0,62988
58107,22,60000,RENT,7,EDUCATION,3000,14.17,0.05,Y,3,0,62988
23070,26,50000,OWN,10,VENTURE,2000,12.69,0.04,N,4,0,62988
33293,26,50000,MORTGAGE,0,PERSONAL,2000,5.79,0.04,N,2,0,62988
44458,26,50000,MORTGAGE,4,EDUCATION,2000,10.65,0.04,N,2,0,62988
45588,26,50000,RENT,5,EDUCATION,2000,12.69,0.04,N,3,0,62988
47398,26,50000,MORTGAGE,6,DEBTCONSOLIDATION,2000,13.47,0.04,N,4,0,62988
54892,27,48000,RENT,11,VENTURE,1800,10.65,0.04,N,5,0,62989
18536,25,65000,MORTGAGE,4,PERSONAL,18225,15.33,0.27,N,2,0,62991
52927,22,63211,RENT,7,DEBTCONSOLIDATION,6500,12.68,0.1,N,3,0,63014
39072,22,62400,MORTGAGE,5,DEBTCONSOLIDATION,5600,12.69,0.09,N,2,0,63024
14762,22,65496,RENT,3,VENTURE,9000,11.11,0.14,N,3,0,63025
57024,23,57000,RENT,1,EDUCATION,2500,10.59,0.04,N,2,0,63039
44854,30,48720,RENT,2,PERSONAL,10000,13.85,0.21,Y,7,0,63050
47372,26,57772,RENT,2,VENTURE,12000,11.89,0.21,N,4,0,63075
3788,31,42000,RENT,2,VENTURE,2000,7.51,0.05,N,7,0,63086
10547,31,42000,RENT,2,EDUCATION,2000,10.99,0.05,N,7,0,63086
51731,31,42000,OWN,3,MEDICAL,2000,10,0.05,N,7,0,63086
38561,34,38000,MORTGAGE,11,PERSONAL,1500,7.29,0.04,N,6,0,63087
7147,25,62500,MORTGAGE,3,VENTURE,15000,16.77,0.24,N,3,0,63094
22793,25,62500,RENT,0,MEDICAL,15000,11.89,0.24,N,4,0,63094
10224,22,64197,MORTGAGE,7,EDUCATION,7500,7.14,0.12,N,2,0,63098
25941,46,37290,RENT,16,DEBTCONSOLIDATION,5500,10.99,0.15,N,16,0,63106
54066,21,62400,MORTGAGE,3,EDUCATION,2400,7.49,0.04,N,2,0,63110
14896,23,57500,RENT,3,EDUCATION,3000,11.83,0.05,N,3,0,63112
14262,22,66500,MORTGAGE,0,EDUCATION,10000,7.88,0.15,N,2,0,63128
55233,32,45600,MORTGAGE,16,HOMEIMPROVEMENT,9800,5.79,0.21,N,10,0,63128
7496,27,49000,RENT,1,EDUCATION,3000,6.03,0.06,N,6,0,63135
32385,27,49000,MORTGAGE,3,MEDICAL,3000,7.14,0.06,N,10,0,63135
32579,27,49000,MORTGAGE,11,PERSONAL,3000,10.99,0.06,N,8,0,63135
42981,27,49000,RENT,2,EDUCATION,3000,13.99,0.06,N,8,0,63135
51814,28,52260,MORTGAGE,4,EDUCATION,10000,13.61,0.19,N,6,0,63136
54035,39,33000,RENT,6,VENTURE,1200,13.79,0.04,N,14,0,63136
38088,38,35482,OWN,6,HOMEIMPROVEMENT,4250,11.83,0.12,N,16,0,63141
55389,32,45975,MORTGAGE,6,PERSONAL,10375,5.42,0.23,N,7,0,63152
57059,38,38000,RENT,5,PERSONAL,9000,13.22,0.24,Y,17,0,63164
11090,32,47000,RENT,2,DEBTCONSOLIDATION,12000,11.66,0.26,N,7,0,63165
53075,24,66000,RENT,4,EDUCATION,16000,10.38,0.24,N,4,0,63170
11534,22,72000,MORTGAGE,6,VENTURE,16000,9.63,0.22,N,2,0,63172
9482,23,68000,MORTGAGE,3,MEDICAL,15000,12.73,0.22,Y,2,0,63172
17935,23,68000,MORTGAGE,7,EDUCATION,15000,12.53,0.22,N,2,0,63172
36488,23,68000,OWN,2,MEDICAL,15000,8.49,0.22,N,2,0,63172
36166,25,58560,MORTGAGE,3,MEDICAL,10000,14.22,0.18,N,3,0,63175
4334,24,61000,MORTGAGE,1,HOMEIMPROVEMENT,10000,10.99,0.16,N,2,0,63176
46083,24,61000,RENT,7,MEDICAL,10000,11.03,0.16,Y,3,0,63176
12596,34,40000,RENT,0,EDUCATION,4800,7.51,0.12,N,5,0,63176
32269,34,40000,RENT,2,MEDICAL,4800,12.42,0.12,N,10,0,63176
43689,24,60000,RENT,5,HOMEIMPROVEMENT,8800,7.49,0.14,N,4,0,63177
13354,27,52000,RENT,4,DEBTCONSOLIDATION,7000,6.03,0.13,N,10,0,63177
15617,27,52000,MORTGAGE,2,PERSONAL,7000,6.99,0.13,N,8,0,63177
19185,27,52000,MORTGAGE,5,MEDICAL,7000,10.25,0.13,N,5,0,63177
19755,27,52000,RENT,3,VENTURE,7000,13.11,0.13,N,8,0,63177
32661,27,52000,RENT,11,VENTURE,7000,7.88,0.13,N,9,0,63177
17134,26,54000,RENT,4,HOMEIMPROVEMENT,7000,14.65,0.13,Y,4,0,63178
53511,24,59000,MORTGAGE,2,HOMEIMPROVEMENT,7600,14.27,0.13,Y,2,0,63179
158,32,42000,RENT,1,DEBTCONSOLIDATION,4000,9.99,0.1,N,7,0,63180
13655,32,42000,RENT,2,PERSONAL,4000,10.59,0.1,N,10,0,63180
14378,32,42000,RENT,1,VENTURE,4000,12.42,0.1,N,7,0,63180
44393,32,42000,RENT,17,VENTURE,4000,10.59,0.1,N,7,0,63180
49277,32,42000,MORTGAGE,2,VENTURE,4000,8.59,0.1,N,6,0,63180
15811,27,61200,MORTGAGE,1,MEDICAL,19400,12.18,0.27,N,7,0,63182
36106,28,48000,RENT,1,DEBTCONSOLIDATION,4000,11.49,0.08,N,9,0,63182
38199,28,48000,RENT,12,PERSONAL,4000,11.36,0.08,N,7,0,63182
25879,22,62000,MORTGAGE,6,VENTURE,5000,6.03,0.08,N,3,0,63184
27466,22,62000,RENT,6,PERSONAL,5000,6.03,0.08,N,4,0,63184
43891,22,62000,MORTGAGE,6,MEDICAL,5000,5.99,0.08,N,2,0,63184
7280,31,44004,RENT,2,MEDICAL,5000,8.9,0.11,N,6,0,63184
29516,23,58000,RENT,0,EDUCATION,3500,6.92,0.06,N,3,0,63186
11437,22,60000,MORTGAGE,6,PERSONAL,2800,13.49,0.05,Y,2,0,63188
31841,22,60000,RENT,3,PERSONAL,2800,14.22,0.05,Y,4,0,63188
41099,24,73527,MORTGAGE,4,EDUCATION,25000,14.96,0.34,N,3,0,63194
15130,42,40000,MORTGAGE,4,MEDICAL,4000,7.51,0.1,N,12,0,63194
9065,52,45000,RENT,2,DEBTCONSOLIDATION,7000,6.62,0.16,N,18,0,63197
47205,24,62692,RENT,9,VENTURE,12000,9.88,0.19,N,3,0,63204
18642,31,55000,MORTGAGE,2,EDUCATION,22000,10.75,0.4,N,5,0,63204
41570,21,62496,MORTGAGE,5,EDUCATION,2400,14.96,0.04,Y,4,0,63211
24695,28,54996,MORTGAGE,10,DEBTCONSOLIDATION,13750,11.14,0.25,N,8,0,63212
38442,22,66215,MORTGAGE,6,MEDICAL,9600,8.94,0.13,N,3,0,63215
3656,25,65000,RENT,0,DEBTCONSOLIDATION,18000,14.35,0.28,Y,4,0,63216
12530,25,65000,MORTGAGE,4,EDUCATION,18000,16.07,0.28,N,4,0,63216
22798,39,35000,RENT,2,VENTURE,5000,9.63,0.14,N,13,0,63222
35486,39,35000,RENT,5,MEDICAL,5000,8.49,0.14,N,15,0,63222
14790,22,70000,MORTGAGE,3,MEDICAL,13750,11.14,0.2,N,4,0,63224
21692,22,70000,MORTGAGE,1,EDUCATION,13750,7.88,0.2,N,3,0,63224
35763,23,65000,RENT,8,MEDICAL,11500,11.49,0.18,N,2,0,63225
42712,25,57000,RENT,5,MEDICAL,8000,9.91,0.14,N,2,0,63228
32961,39,35004,RENT,2,EDUCATION,5000,9.63,0.14,N,14,0,63230
36608,41,41000,RENT,0,MEDICAL,4000,12.87,0.1,Y,16,0,63234
2054,21,65000,RENT,5,VENTURE,5000,11.99,0.08,N,4,0,63235
10062,21,65000,RENT,4,VENTURE,5000,6.62,0.08,N,4,0,63235
53073,21,65004,OWN,5,EDUCATION,5000,13.49,0.08,N,2,0,63239
16240,41,39480,OWN,7,PERSONAL,1500,13.06,0.04,N,17,0,63243
7356,23,58500,RENT,6,DEBTCONSOLIDATION,4000,9.88,0.07,N,2,0,63260
16745,30,52200,OWN,8,EDUCATION,15000,15.33,0.29,Y,8,0,63263
29697,29,54000,MORTGAGE,1,DEBTCONSOLIDATION,15000,12.69,0.28,N,8,0,63264
45168,23,57110,RENT,5,MEDICAL,2400,10,0.04,N,4,0,63265
38068,24,54566,MORTGAGE,8,EDUCATION,2200,15.27,0.04,Y,4,0,63268
18703,22,75000,MORTGAGE,5,PERSONAL,19200,11.99,0.26,N,3,0,63270
53945,24,55008,RENT,5,EDUCATION,2725,9.64,0.05,N,3,0,63272
47294,31,46000,RENT,9,MEDICAL,8000,15.7,0.17,Y,10,0,63272
11248,26,57000,MORTGAGE,10,MEDICAL,10800,10.99,0.19,N,4,0,63273
49041,27,54000,RENT,7,VENTURE,9600,12.18,0.18,N,6,0,63274
20260,33,42000,RENT,4,MEDICAL,6000,11.86,0.14,N,7,0,63274
8906,23,62000,RENT,0,EDUCATION,8000,5.42,0.13,N,4,0,63279
20270,23,62000,RENT,0,EDUCATION,8000,10.39,0.14,N,3,0,63279
25069,23,62000,MORTGAGE,7,EDUCATION,8000,7.49,0.13,N,4,0,63279
48661,23,62000,RENT,2,VENTURE,8000,11.78,0.13,Y,3,0,63279
20906,22,63000,MORTGAGE,6,EDUCATION,6000,11.83,0.1,N,4,0,63283
22035,22,63000,RENT,6,EDUCATION,6000,11.49,0.1,N,2,0,63283
47456,21,66000,OWN,5,VENTURE,6000,6.99,0.09,N,4,0,63284
16937,31,42000,RENT,4,MEDICAL,1800,13.98,0.04,Y,10,0,63287
35540,23,59400,MORTGAGE,7,PERSONAL,5000,5.42,0.08,N,4,0,63294
28230,27,51356,RENT,3,PERSONAL,6000,8.59,0.12,N,9,0,63310
38015,53,48000,RENT,0,PERSONAL,13000,11.83,0.27,N,30,0,63316
29782,22,66000,MORTGAGE,6,MEDICAL,9250,13.49,0.14,N,3,0,63329
7057,25,55000,RENT,3,EDUCATION,5400,12.17,0.1,Y,4,0,63332
24164,29,45000,RENT,4,DEBTCONSOLIDATION,1900,5.42,0.04,N,7,0,63337
3222,33,39000,OWN,5,EDUCATION,1000,11.11,0.03,N,9,0,63340
24282,25,57500,RENT,1,PERSONAL,8500,12.53,0.16,N,2,0,63352
44179,21,69500,RENT,3,PERSONAL,9600,11.26,0.14,N,2,0,63354
31389,28,56000,MORTGAGE,5,VENTURE,15000,16.29,0.27,Y,5,0,63366
34012,28,56000,MORTGAGE,0,MEDICAL,15000,13.98,0.27,N,8,0,63366
43645,31,48000,RENT,8,DEBTCONSOLIDATION,11000,5.42,0.23,N,10,0,63367
9998,29,52000,MORTGAGE,13,MEDICAL,12000,6.62,0.23,N,7,0,63368
10761,29,52000,RENT,1,HOMEIMPROVEMENT,12000,9.63,0.23,N,6,0,63368
45137,29,52000,RENT,3,MEDICAL,12000,10.99,0.23,N,9,0,63368
17782,26,58000,RENT,5,MEDICAL,12000,10.37,0.21,N,2,0,63372
52095,26,58000,MORTGAGE,10,HOMEIMPROVEMENT,12000,14.18,0.21,N,2,0,63372
55646,26,58000,MORTGAGE,10,MEDICAL,12000,8.59,0.21,N,4,0,63372
57781,26,58000,MORTGAGE,0,MEDICAL,12000,7.51,0.21,N,4,0,63372
26764,38,36000,RENT,3,DEBTCONSOLIDATION,5000,8.49,0.14,N,15,0,63373
29579,28,51000,RENT,5,DEBTCONSOLIDATION,8000,7.49,0.16,N,9,0,63375
23928,36,38000,RENT,10,EDUCATION,5000,5.42,0.13,N,13,0,63375
21352,23,64000,MORTGAGE,7,MEDICAL,10200,9.32,0.16,N,2,0,63377
17637,24,60000,RENT,1,VENTURE,8600,7.91,0.14,N,2,0,63378
29167,30,45600,RENT,0,MEDICAL,5000,6.91,0.11,N,5,0,63379
57296,21,68000,RENT,3,EDUCATION,8000,10.99,0.12,N,3,0,63381
4452,23,60000,MORTGAGE,6,VENTURE,5600,11.58,0.09,N,3,0,63383
37919,23,60000,MORTGAGE,0,VENTURE,5600,15.28,0.09,Y,2,0,63383
29339,33,40000,MORTGAGE,2,EDUCATION,2600,11.71,0.06,N,9,0,63383
35173,22,62000,RENT,1,MEDICAL,4800,7.88,0.07,N,3,0,63385
13901,22,72194,MORTGAGE,4,DEBTCONSOLIDATION,16000,11.26,0.23,N,3,0,63386
37672,27,48000,RENT,3,MEDICAL,1400,15.62,0.03,Y,6,0,63390
45058,27,48000,RENT,9,DEBTCONSOLIDATION,1400,14.26,0.03,Y,5,0,63390
40929,33,44500,RENT,4,EDUCATION,10000,8.63,0.22,N,9,0,63392
31357,44,40000,RENT,4,EDUCATION,7000,8.63,0.17,N,13,0,63392
42395,22,80400,MORTGAGE,7,PERSONAL,25000,9.25,0.3,N,4,0,63405
13839,27,49200,RENT,4,MEDICAL,3000,13.48,0.06,N,8,0,63405
6198,28,48879,RENT,4,PERSONAL,5000,12.42,0.1,N,9,0,63411
27838,23,58000,MORTGAGE,4,DEBTCONSOLIDATION,3250,9.99,0.06,N,4,0,63437
28203,21,65004,MORTGAGE,5,VENTURE,4800,7.14,0.07,N,2,0,63440
7737,23,62500,RENT,1,VENTURE,8400,12.87,0.13,N,2,0,63454
29842,25,54000,RENT,1,DEBTCONSOLIDATION,4025,7.14,0.07,N,3,0,63459
25952,22,74196,RENT,5,VENTURE,18125,11.11,0.25,N,2,0,63461
34806,34,45000,MORTGAGE,18,VENTURE,13000,6.62,0.29,N,8,0,63461
39507,22,67350,MORTGAGE,6,EDUCATION,10600,12.99,0.16,N,3,0,63462
45904,30,53000,RENT,14,VENTURE,16000,7.88,0.3,N,7,0,63462
45949,31,50000,RENT,9,HOMEIMPROVEMENT,14000,7.66,0.28,N,6,0,63463
8213,25,62000,MORTGAGE,7,EDUCATION,14000,12.84,0.22,N,4,0,63470
51861,24,65000,OWN,8,HOMEIMPROVEMENT,14500,7.66,0.22,N,2,0,63471
8863,29,50000,MORTGAGE,8,HOMEIMPROVEMENT,9000,6.99,0.18,N,9,0,63472
